SA2_CODE21,SA2_NAME21,area_sqkm,tree_count,tree_density_per_ha,mean_diameter_cm,species_diversity_shannon,pct_long_life_expectancy,mean_useful_life_years,canopy_coverage_ratio_city,vegetation_cover_pct_state,tree_cover_pct_state,building_count,building_density_per_ha,building_coverage_ratio,mean_building_area_sqm,road_length_km,road_density_km_per_sqkm,park_coverage_ratio,water_coverage_ratio,dist_to_nearest_park_m,dist_to_nearest_water_m,impervious_ratio,mean_uhi_2018,max_uhi_2018,heat_mesh_block_count
211051278,Lilydale - Coldstream,109.34846428636253,,,,,,,,74.24367431414673,11.146780016420054,2839,0.25962870338674415,0.010440553036057352,402.13400521070486,414.7922433087671,3.7933065271269495,0.022998600441876862,0.017429060225891052,890.1062021872924,535.2903410232047,0.03854269747674191,5.256572439503729,10.64805736,264.0
211051279,Monbulk - Silvan,68.53162116849224,,,,,,,,67.77601659615704,34.04345626943474,6023,0.8788643690759653,0.02063242924720139,234.76238169598625,279.87691285329475,4.083909122260333,0.002666217520053852,0.010516555068080167,2229.5784423951304,74.09989234997624,0.04880625291770382,4.40217040503584,10.83305803,98.0
211051280,Montrose,10.540295592774978,,,,,,,,64.87275536710891,41.174767663902884,334,0.3168791587106399,0.0069308250957820575,218.7213928484007,102.51965203528957,9.726449427619789,0.06384439424664387,0.0006602556283859866,151.90658780581919,457.28508193312905,0.07463472403732171,3.64549749560027,7.54473476,103.0
211051281,Mooroolbark,12.540577909683257,,,,,,,,45.495561664289575,21.873045981929074,1319,1.051785658922089,0.02237034809772449,212.68922910253875,219.10572727477944,17.47174084422346,0.0841531517727471,0.003279522769035609,60.81775469021734,312.22975287186756,0.13662889863764024,6.35883204274055,11.20176691,281.0
211051282,Mount Dandenong - Olinda,81.87535396181026,,,,,,,,70.2631662376765,47.59711131404161,7297,0.8912327882458493,0.015480484537755548,173.69743059189614,435.8379626762064,5.323188744680086,0.035899335883905405,0.04229324032834211,101.80048221338642,395.39144004248385,0.054053971429764966,0.39645822224730826,6.22891782,215.0
211051283,Mount Evelyn,16.984598450450896,,,,,,,,62.086637522690665,37.05280966055017,894,0.5263592204479033,0.007158019733590573,135.99115310451833,158.79039417018947,9.349081441838504,0.026867105358821586,0.0006672334342597517,218.93327071058462,816.7329264524204,0.07150613887513972,4.4464706113678645,9.87716087,134.0
211051284,Upwey - Tecoma,8.88881813328653,,,,,,,,63.87994622036008,47.02285540143849,1311,1.4748867401062171,0.022139419357529208,150.1092847030057,139.75619630896918,15.722697237511827,0.009410224047142554,3.6551788199621567e-06,500.4634906464969,341.3944502204517,0.12476351183857472,3.8902942155355165,8.79918889,127.0
211051285,Wandin - Seville,111.71652367348872,,,,,,,,63.65323896524615,20.718162711564755,941,0.08423104918214594,0.0020502182988634578,243.4041032102011,371.9080570018411,3.3290335643526476,0.003279450787986416,0.01100030883803555,1187.1981935538365,66.71032496336805,0.025512747785675815,5.002934973948293,9.17741134,96.0
211051286,Yarra Valley,729.4164204909781,,,,,,,,70.01829466227456,32.440144918830995,251,0.0034411070679084685,7.828510789304138e-05,227.49977361391342,18.458934163093453,0.025306441758835844,0.00020138785123714444,0.0002725806567548545,15236.669230112677,7206.9996746031,0.0002720142825001923,3.4894440143987904,5.17640812,15.0
212011289,Emerald - Cockatoo,371.473319968794,,,,,,,,70.49404257540868,39.53175522930197,5208,0.14019849394399314,0.002332760828074586,166.38986357488852,558.085372465059,1.5023565420847493,0.0059486373251844485,0.030896864357809223,5571.463550384865,3110.2607420392883,0.012670123275833368,3.383071090705975,8.50496719,233.0
212011546,Beaconsfield - Officer,33.24051230416489,,,,,,,,62.99506948517318,24.504919414559716,1846,0.555346434828775,0.01156163622290964,208.1878175102418,409.1050693968424,12.307423713971561,0.061571159914150034,0.01003544470399968,367.39628787757727,263.2580115466376,0.09382217605124966,7.661017037146019,14.9973641,176.0
212011547,Bunyip - Garfield,365.79681719517225,,,,,,,,,,0,0.0,0.0,,0.0,0.0,0.00195678663362843,0.0,4985.3220018004085,4411.927717627981,0.0,,,
212011548,Koo Wee Rup,414.4960508540962,,,,,,,,33.12464460911566,2.9749002001891216,1450,0.03498223920377963,0.0009158993554083776,261.8183902045413,365.85827492883715,0.8826580474650174,0.0032269382321918564,0.0007607257198236485,4235.31898734625,1508.6059578929917,0.007514066949042009,10.271062921368578,16.88751834,73.0
212011549,Pakenham - North East,18.921723746948228,,,,,,,,40.39227112973032,14.163215320300587,112,0.0591912245934062,0.0022589056230304053,381.6284657982973,148.1109556830999,7.827561466591426,0.024037666169061517,0.002720501143737072,178.45396701490523,324.18507317314004,0.052670990620598906,8.972623929335299,13.89365399,154.0
212011550,Pakenham - North West,24.669135839194034,,,,,,,,56.32914950052291,16.620598221859716,424,0.17187468696262712,0.008077070201243923,469.9394857952657,178.51810486718088,7.236496082832112,0.029573882938638673,0.006254262020888572,1277.9823743308846,295.85548471371726,0.05732870797643433,7.443536688341251,14.00041193,63.0
212011551,Pakenham - South East,30.92907175380077,,,,,,,,53.43348265403693,5.903629870639866,1009,0.3262302884586271,0.013213232688812738,405.02777198409814,95.4588129889994,3.0863782058790297,0.02822754434549423,0.01108375854224918,850.1340092913448,777.165614882708,0.03412715086373971,7.81947620168656,14.02571243,91.0
