SA1_CODE21,SA2_NAME21,area_sqkm,tree_count,tree_density_per_ha,mean_diameter_cm,species_diversity_shannon,pct_long_life_expectancy,mean_useful_life_years,canopy_coverage_ratio_city,vegetation_cover_pct_state,tree_cover_pct_state,building_count,building_density_per_ha,building_coverage_ratio,mean_building_area_sqm,road_length_km,road_density_km_per_sqkm,park_coverage_ratio,water_coverage_ratio,dist_to_nearest_park_m,dist_to_nearest_water_m,impervious_ratio,mean_uhi_2018,max_uhi_2018,heat_mesh_block_count,population_density,pct_population_needing_care
20601110615,Brunswick East,0.1668862799851304,,,,,,,,61.74841291289557,20.39817440670661,60,3.59526259470497,0.05157098993278897,143.441511083896,2.7064799437043554,16.217510174865804,0.5712602506793663,0.011973531494445027,13.545910653637543,35.08577466066633,0.16220082326211502,8.10538568950504,9.92347157,23.0,2576.613615714294,3.278693920731246
20601110616,Brunswick East,0.1074115943660352,,,,,,,,11.946068582130643,4.798095047075859,85,7.913484619764473,0.2581339704441525,326.195074416958,3.2767023047106107,30.506039166910853,0.000955067907019179,0.0,46.38526924561348,616.4597010389485,0.4630086992629094,9.20654017917993,9.85911954,12.0,5194.98958499243,2.8622584513946716
20601110617,Brunswick East,0.16251478692873017,,,,,,,,38.40012169589237,10.309374253776943,129,7.937739232096592,0.15664379670940617,197.3405677979571,3.878665078125764,23.866536402171995,0.26901446032741083,0.0,26.669603203059314,213.35052943126857,0.30917746501612986,8.74199104331724,9.94342053,21.0,3335.0866494113106,3.703703610248651
20601110618,Brunswick East,0.07989219768320223,,,,,,,,31.401009578436334,16.481202114864097,82,10.263830809255726,0.17445799913290203,169.97357261148454,1.8133644069228276,22.69764081485641,0.0,0.0,248.8167623598623,296.56098611075663,0.3235465338454125,8.508653832700938,9.41785461,16.0,4368.402731334959,4.941865696317887
20601110619,Brunswick East,0.059996687102517585,,,,,,,,25.59361842658607,10.236760832757602,87,14.500800661100053,0.1880934994115518,129.7124923012925,1.3129083602406202,21.883014273725255,0.0,0.0,145.91134504476213,505.68555470579264,0.3499699353696241,8.830630048905235,9.32065551,13.0,5183.622046947786,4.180059984148149
20601110620,Brunswick East,0.028414897769679048,,,,,,,,35.729815085247985,16.572719414364457,8,2.8154245230249026,0.18505471571003773,657.2888535872177,0.36064899529934563,12.692250319625881,0.31965427328077145,0.0,15.915787294475239,925.2394184920772,0.30410977440898046,9.51479154075281,9.76095976,11.0,7327.831535291847,2.3417181710039237
20601110621,Brunswick East,0.06693244398485933,,,,,,,,22.271101300966897,9.069921676083469,145,21.66363445996387,0.34832318429008025,160.78704842154227,1.1638776662919814,17.388841599079516,0.14626764013884272,0.0,47.73747923055996,1044.3345825023125,0.48718283236000953,9.103520460268065,9.76095976,16.0,7327.831566811163,2.341723356211113
20601110622,Brunswick East,0.04989020097277491,,,,,,,,19.385841302236308,10.2544930896969,41,8.218046670602451,0.10599894484270621,128.98313807572427,1.5630028220198064,31.328853994249037,0.0,0.0,134.01958783314484,897.3761338021576,0.30098132016096407,7.784248671903803,9.55563112,12.0,5641.534149867832,3.999983020977816
20601110623,Brunswick East,0.09112733624160717,,,,,,,,18.866437038620163,9.01939844044548,48,5.267354668717292,0.1322208542629084,251.0194634285123,1.869075261072203,20.510588130401374,0.019157953390007844,0.0,38.760836894039244,1107.032715093118,0.2584637635835085,8.728621462756527,9.45102711,16.0,10565.272880473653,1.9607864396452954
20601110624,Brunswick East,0.020147379966498628,,,,,,,,15.054172743349802,7.280728201121307,7,3.474397173051636,0.26776185794783974,770.6714132301083,0.4535392162173265,22.511076724193344,0.0,0.0,139.3396317208807,1066.2572158540027,0.4691000291605007,7.7234003522667285,9.49281705,5.0,7327.83338899,2.34171726
20601110625,Brunswick East,0.04212337365464133,,,,,,,,15.613901596034278,5.967070398782934,27,6.409743013787554,0.20445887169113472,318.98138700933475,0.7097094065721122,16.848351520721877,0.0,0.0,131.70642292611765,998.4154836117225,0.3531711189497775,9.041953561182972,9.76095976,8.0,7327.831230403599,2.341719807936128
20601110626,Brunswick East,0.039181814232129644,,,,,,,,29.57088545288822,18.504287509273254,41,10.464038177787954,0.14922105212613238,142.60369619339156,1.3995525702420708,35.71944274837631,0.20745507258534557,0.0,21.89500521980682,1020.2822199549455,0.40383361651934774,8.994968511099092,10.02847171,12.0,8131.527734718199,3.4647526069579015
20601110627,Brunswick East,0.06975881407172334,,,,,,,,31.653010055573073,10.984304349641942,43,6.164095616044884,0.14344878251768528,232.7166732201461,1.126938119562027,16.15477749382827,0.20906417182408016,0.0,0.0,712.1795654113412,0.24037744748065487,9.646485724625915,10.08309201,11.0,5641.511321879419,3.9999839829916417
20601110628,Brunswick East,0.0197073342484065,,,,,,,,6.2960066068204865,3.4401883905879522,19,9.641080706557918,0.544349084667666,564.6141768084117,0.8287296619488039,42.05183976193094,0.0046754433258988076,0.0,68.15256639628656,1007.8556905353058,0.7755240267495651,8.952010282567208,8.9520141,7.0,10565.247083016031,1.9607877484849576
20601110629,Brunswick East,0.042956789529309036,,,,,,,,24.50589358051389,10.054483592882404,38,8.84609869973475,0.05971314501792808,67.50223691232223,2.069363120298321,48.173132651973745,0.00039162331174997427,0.0,77.01282102651582,842.1792727241093,0.3604604648327521,8.427795681876974,9.61954,10.0,8131.527684897015,3.4647522142860714
